id,docket_id,entry_id,entry_number,date_filed,description
627,9799,86969185,107449582,2019-06-10,"MOTION for leave to file pro se supplemental brief filed by pro se Appellant Jose R. Morales-Soto in 18-1634, 18-1635, 18-1636. [18-1634, 18-1635, 18-1636] (TS) [Entered: 06/10/2019 03:18 PM]"
628,9799,86969186,107449565,2019-06-10,"PLEADING tendered: Supplemental Brief filed by Appellant Jose R. Morales-Soto in 18-1634, 18-1635, 18-1636. Number of Copies: 1. Certificate of service dated 06/03/2019. [18-1634, 18-1635, 18-1636] (AMM) [Entered: 06/10/2019 04:37 PM]"
629,9799,86969187,107451412,2019-06-10,"SUPPLEMENTAL BRIEF filed pro se by Appellant Jose R. Morales-Soto in 18-1634, 18-1635, 18-1636. Number of copies: 1. Certificate of service dated 06/03/2019. Brief due 07/11/2019 for appellee United States. [18-1634, 18-1635, 18-1636] (KC) [Entered: 06/14/2019 10:18 AM]"
630,9799,86969188,107451409,2019-06-14,"ORDER entered: Upon consideration, defendant-appellant Jose R. Morales-Soto's motion seeking leave to file a supplemental brief is allowed. Appellant's tendered supplemental brief is accepted as filed on June 10, 2019, and appellee United States' responsive brief is due to be filed on or before July 11, 2019. [18-1634, 18-1635, 18-1636] (KC) [Entered: 06/14/2019 10:16 AM]"
631,10643,95736935,1,2018-03-06,DOCKETED CAUSE AND ENTERED APPEARANCES OF COUNSEL. SEND MQ: Yes. The schedule is set as follows: Mediation Questionnaire due on 03/13/2018. Appellant Heide Kurtz opening brief due 05/04/2018. Appellee Jennifer Morgan answering brief due 06/04/2018. Appellant's optional reply brief is due 21 days after service of the answering brief. [10787365] (HC) [Entered: 03/06/2018 10:16 AM]
632,10643,95736937,3,2018-03-13,"Filed (ECF) Appellant Heide Kurtz Mediation Questionnaire. Date of service: 03/13/2018. [10796748] [18-55293]--[COURT UPDATE: Spread docket text to 18-55324. 03/13/2018 by RY] (Andrassy, Kyra) [Entered: 03/13/2018 02:28 PM]"
633,10643,95736936,2,2018-03-13,"DOCKETED CAUSE AND ENTERED APPEARANCES OF COUNSEL. SEND MQ: Yes. Setting cross-appeal briefing schedule as follows: Mediation Questionnaire due on 03/20/2018. First cross appeal brief due 05/04/2018 for Jennifer Morgan. Second brief on cross appeal due 06/04/2018 for Heide Kurtz. Third brief on cross appeal due 07/05/2018 for Jennifer Morgan. Optional cross appeal reply brief due within 21 days of service of third brief on cross appeal. [10795970] [18-55324, 18-55293] (JBS) [Entered: 03/13/2018 10:30 AM]"
634,10643,95736938,4,2018-03-16,"Filed (ECF) notice of appearance of David Frank Hubbard for Appellant Jennifer Morgan in 18-55324, Appellee Jennifer Morgan in 18-55293. Date of service: 03/16/2018. [10802519] [18-55324, 18-55293] (Hubbard, David) [Entered: 03/16/2018 06:21 PM]"
635,10643,95736939,5,2018-03-19,"Attorney David Hubbard in 18-55293 and Attorney David Hubbard in 18-55324 substituted by Attorney David F. Hubbard in 18-55293 and Attorney David F. Hubbard in 18-55324 [10805807] [18-55293, 18-55324] (AF) [Entered: 03/20/2018 02:05 PM]"
636,10643,95736940,6,2018-03-20,"Filed (ECF) Appellant Jennifer Morgan in 18-55324, Appellee Jennifer Morgan in 18-55293 Mediation Questionnaire. Date of service: 03/20/2018. [10805910] [18-55324, 18-55293] (Hubbard, David) [Entered: 03/20/2018 02:28 PM]"
637,10643,95736941,7,2018-03-26,"MEDIATION ORDER FILED: The Mediation Program of the 9th Circuit Court of Appeals facilitates settlement while appeals are pending. By 04/09/2018, counsel for all parties intending to file briefs in this matter are requested to inform the Circuit Mediator by email of their clients' views on whether the issues on appeal or the underlying dispute might be amenable to settlement presently or in the foreseeable future. This communication will be kept confidential, if requested... This communication should not be filed with the court... The existing briefing schedule remains in effect... [10812111] [18-55293, 18-55324] (VS) [Entered: 03/26/2018 11:21 AM]"
638,10643,95736942,8,2018-04-01,"Filed (ECF) Streamlined request for extension of time to file Opening Brief by Appellant Jennifer Morgan in 18-55324, Appellee Jennifer Morgan in 18-55293. New requested due date is 06/04/2018. [10820101] [18-55324, 18-55293] (Hubbard, David) [Entered: 04/01/2018 09:05 AM]"
639,10643,95736943,9,2018-04-02,"Streamlined request [8] by Appellee Jennifer Morgan in 18-55293, Appellant Jennifer Morgan in 18-55324 to extend time to file the brief is approved. Amended briefing schedule: First cross-appeal brief due 06/04/2018 for Jennifer Morgan. Second brief on cross-appeal due 07/05/2018 for Heide Kurtz. Third brief on cross-appeal due 08/06/2018 for Jennifer Morgan. The optional reply cross-appeal brief is due 21 days from the date of service of the third brief on cross-appeal for Heide Kurtz. [10820201] [18-55293, 18-55324] (JN) [Entered: 04/02/2018 08:35 AM]"
640,10643,95736944,10,2018-04-16,"MEDIATION ORDER FILED: These cases are NOT SELECTED for inclusion in the Mediation Program. Counsel may contact circuit mediator to discuss services available through the court's mediation program, to request a settlement assessment conf, or to request a stay of the appeal for settlement purposes. Also, upon agreement of the parties, the brfing sch can be modified or vacated to facilitate settlement discussions. Csl are requested to send copies of this order to their clients. Info regarding the mediation program may be found at www.ca9.uscourts.gov/mediation. [10837414] [18-55293, 18-55324] (VS) [Entered: 04/16/2018 09:52 AM]"
641,10643,95736946,12,2018-06-04,"Submitted (ECF) excerpts of record. Submitted by Appellant Jennifer Morgan in 18-55324. Date of service: 06/04/2018. [10895281] [18-55324, 18-55293] --[COURT UPDATE: Attached corrected excerpts of record. 6/12/2018 by TYL] (Hubbard, David) [Entered: 06/04/2018 01:11 PM]"
642,10643,95736945,11,2018-06-04,"Submitted (ECF) First Brief on Cross-Appeal for review. Submitted by Appellant Jennifer Morgan in 18-55324. Date of service: 06/04/2018. [10895238] [18-55324, 18-55293] --[COURT UPDATE: Attached corrected brief and updated docket text to reflect correct brief type. 6/12/2018 by TYL] (Hubbard, David) [Entered: 06/04/2018 12:46 PM]"
643,10643,95736948,14,2018-06-12,"Filed (ECF) Streamlined request for extension of time to file Second Brief on Cross-Appeal by Appellee Heide Kurtz in 18-55324. New requested due date is 08/03/2018. [10906078] [18-55293, 18-55324] (Andrassy, Kyra) [Entered: 06/12/2018 02:59 PM]"
644,10643,95736949,15,2018-06-12,"Streamlined request [14] by Appellant Heide Kurtz in 18-55293, Appellee Heide Kurtz in 18-55324 to extend time to file the brief is approved. Streamlined requests allow for a 30 day extension of time to file the brief. Amended briefing schedule: Second brief on cross-appeal due 08/06/2018 for Heide Kurtz. Third brief on cross-appeal due 09/05/2018 for Jennifer Morgan. The optional reply brief cross-appeal brief is due 21 days from the date of service of the Third brief on cross-appeal. [10906101] [18-55293, 18-55324] (JN) [Entered: 06/12/2018 03:11 PM]"
645,10643,95736947,13,2018-06-12,"Filed clerk order: The first brief on cross-appeal [11] submitted by Jennifer Morgan is filed. Within 7 days of the filing of this order, filer is ordered to file 7 copies of the brief in paper format, accompanied by certification, attached to the end of each copy of the brief, that the brief is identical to the version submitted electronically. Cover color: blue. The paper copies shall be printed from the PDF version of the brief created from the word processing application, not from PACER or Appellate CM/ECF. The Court has reviewed the excerpts of record [12] submitted by Jennifer Morgan. Within 7 days of this order, filer is ordered to file 4 copies of the excerpts in paper format, with a white cover. The paper copies must be in the format described in 9th Circuit Rule 30-1.6. [10905580] [18-55293, 18-55324] (GV) [Entered: 06/12/2018 11:30 AM]"
646,10643,95736951,17,2018-06-19,"Received 7 paper copies of First Brief on Cross-Appeal [11] filed by Jennifer Morgan in 18-55293, 18-55324. [10914062] [18-55293, 18-55324] (RG) [Entered: 06/19/2018 12:51 PM]"
647,10643,95736950,16,2018-06-19,"Filed four paper copies of excerpts of record [12] in 4 volume(s) filed by Appellee-Cross-Appellant Jennifer Morgan. [10914006] [18-55293, 18-55324] (GV) [Entered: 06/19/2018 12:14 PM]"
648,10643,95736953,19,2018-08-06,"Submitted (ECF) supplemental excerpts of record. Submitted by Appellee Heide Kurtz in 18-55324, Appellant Heide Kurtz in 18-55293. Date of service: 08/07/2018. [10969266] [18-55324, 18-55293]--[COURT UPDATE: Backdated entry to origingal submission date (08/06/2018) in 18-55324. Attached corrected PDF of excerpts. 08/08/2018 by RY] (Andrassy, Kyra) [Entered: 08/07/2018 02:57 PM]"
649,10643,95736952,18,2018-08-06,"Submitted (ECF) Second Brief on Cross-Appeal for review. Submitted by Appellee Heide Kurtz in 18-55324, Appellant Heide Kurtz in 18-55293. Date of service: 08/07/2018. [10969254] [18-55324, 18-55293]--[COURT UPDATE: Attached corrected PDF of brief. 08/08/2018 by RY]--[Edited: Backdated entry to reflect original submission date (08/06/2018) in 18-55324. 08/08/2018 by RY] (Andrassy, Kyra) [Entered: 08/07/2018 02:53 PM]"
650,10643,95736954,20,2018-08-08,"Filed clerk order: The second brief on cross-appeal [18] submitted by Heide Kurtz is filed. Within 7 days of the filing of this order, filer is ordered to file 7 copies of the brief in paper format, accompanied by certification, attached to the end of each copy of the brief, that the brief is identical to the version submitted electronically. Cover color: red. The paper copies shall be printed from the PDF version of the brief created from the word processing application, not from PACER or Appellate CM/ECF. The Court has reviewed the supplemental excerpts of record [19] submitted by Heide Kurtz. Within 7 days of this order, filer is ordered to file 4 copies of the excerpts in paper format, with a white cover. The paper copies must be in the format described in 9th Circuit Rule 30-1.6. [10970416] [18-55293, 18-55324] (KT) [Entered: 08/08/2018 01:10 PM]"
651,10643,95736955,21,2018-08-09,"Received 7 paper copies of Second Brief on Cross-Appeal [18] filed by Heide Kurtz. [10971998] [18-55293, 18-55324] (DB) [Entered: 08/09/2018 01:55 PM]"
652,10643,95736956,22,2018-08-10,"Filed (ECF) Streamlined request for extension of time to file Cross-Appeal Reply Brief by Appellee Jennifer Morgan in 18-55293. New requested due date is 10/09/2018. [10972510] [18-55324, 18-55293] (Hubbard, David) [Entered: 08/10/2018 06:15 AM]"
653,10643,95736957,23,2018-08-10,"Streamlined request [22] by Appellee Jennifer Morgan in 18-55293, Appellant Jennifer Morgan in 18-55324 to extend time to file the brief is approved in part. Streamlined requests only allow for a 30 day extension of time to file the brief. Amended briefing schedule: Third brief on cross-appeal due 10/05/2018 for Jennifer Morgan. The optional reply cross-appeal brief is due 21 days from the date of service of the third brief on cross-appeal. [10972545] [18-55293, 18-55324] (JN) [Entered: 08/10/2018 07:45 AM]"
654,10643,95736958,24,2018-08-14,"Received 7 paper copies of Second Brief on Cross-Appeal [18] filed by Heide Kurtz in 18-55293, 18-55324. [10976336] [18-55293, 18-55324] (RG) [Entered: 08/14/2018 01:08 PM]"
655,10643,95736959,27,2018-08-14,"Received Appellant Heide Kurtz in 18-55293 excerpts of record [19] in 2 volumes. Served on. Deficiencies: paper copies are improperly bound. Notified counsel (See attached notice). [10977899] [18-55293, 18-55324] (KT) [Entered: 08/15/2018 01:23 PM]"
656,10643,95736961,26,2018-08-15,"Streamlined request [25] by Appellee Jennifer Morgan in 18-55293, Appellant Jennifer Morgan in 18-55324 to extend time to file the brief is not approved because filer requested a previous extension of time. The filer must file a motion per 9th Cir. R. 31-2.2(b). [10977496] [18-55293, 18-55324] (JN) [Entered: 08/15/2018 10:36 AM]"
657,10643,95736960,25,2018-08-15,"Filed (ECF) Streamlined request for extension of time to file Reply Brief by Appellee Jennifer Morgan in 18-55293, Appellant Jennifer Morgan in 18-55324. New requested due date is 10/09/2018. [10977474] [18-55293, 18-55324] (Hubbard, David) [Entered: 08/15/2018 10:29 AM]"
658,10643,95736962,28,2018-08-20,"Received corrected deficiency of EOR copies from Appellee-Cross-Appellant Heide Kurtz. [10982880] [18-55293, 18-55324] (GV) [Entered: 08/20/2018 04:45 PM]"
659,10643,95736963,29,2018-08-20,"Filed four paper copies of supplemental excerpts of record [19] in 2 volume(s) filed by Appellee-Cross-Appellant Heide Kurtz. [10982884] [18-55293, 18-55324] (GV) [Entered: 08/20/2018 04:46 PM]"
660,10643,95736966,32,2018-09-24,"Filed clerk order: The third brief on cross-appeal [30] submitted by Jennifer Morgan is filed. Within 7 days of the filing of this order, filer is ordered to file 7 copies of the brief in paper format, accompanied by certification, attached to the end of each copy of the brief, that the brief is identical to the version submitted electronically. Cover color: yellow. The paper copies shall be printed from the PDF version of the brief created from the word processing application, not from PACER or Appellate CM/ECF. The Court has reviewed the supplemental excerpts of record [31] submitted by Jennifer Morgan. Within 7 days of this order, filer is ordered to file 4 copies of the excerpts in paper format, with a white cover. The paper copies must be in the format described in 9th Circuit Rule 30-1.6. [11023283] [18-55293, 18-55324] (GV) [Entered: 09/24/2018 03:38 PM]"
661,10643,95736965,31,2018-09-24,"Submitted (ECF) supplemental excerpts of record. Submitted by Appellant Jennifer Morgan in 18-55324, Appellee Jennifer Morgan in 18-55293. Date of service: 09/24/2018. [11022620] [18-55324, 18-55293] (Hubbard, David) [Entered: 09/24/2018 11:55 AM]"
662,10643,95736964,30,2018-09-24,"Submitted (ECF) Third Brief on Cross-Appeal for review. Submitted by Appellant Jennifer Morgan in 18-55324, Appellee Jennifer Morgan in 18-55293. Date of service: 09/24/2018. [11022142] [18-55324, 18-55293] (Hubbard, David) [Entered: 09/24/2018 09:30 AM]"
663,10643,95736967,33,2018-10-01,"Filed four paper copies of supplemental excerpts of record [31] in 1 volume(s) filed by Appellee-Cross-Apellant Jennifer Morgan. [11031348] [18-55293, 18-55324] (GV) [Entered: 10/01/2018 05:26 PM]"
664,10643,95736968,34,2018-10-01,"Received 7 paper copies of Third Brief on Cross-Appeal [30] filed by Jennifer Morgan. [11031609] [18-55293, 18-55324] (SD) [Entered: 10/02/2018 09:21 AM]"
665,10643,95736969,35,2018-10-12,"Filed (ECF) Streamlined request for extension of time to file Cross-Appeal Reply Brief by Appellant Heide Kurtz in 18-55293, Appellee Heide Kurtz in 18-55324. New requested due date is 10/29/2018. [11045035] [18-55293, 18-55324] (Andrassy, Kyra) [Entered: 10/12/2018 11:58 AM]"
666,10643,95736970,36,2018-10-12,"Streamlined request [35] by Appellant Heide Kurtz in 18-55293, Appellee Heide Kurtz in 18-55324 to extend time to file the brief is approved. Streamlined requests allow for a 30 day extension of time to file the brief. Amended briefing schedule: the optional cross-appeal reply brief is due 11/14/2018. [11045199] [18-55293, 18-55324] (JN) [Entered: 10/12/2018 01:10 PM]"
667,10643,95736971,37,2018-11-14,"STRICKEN PER ORDER [41]. Submitted (ECF) Cross-Appeal Reply Brief for review. Submitted by Appellant Heide Kurtz in 18-55293, Appellee Heide Kurtz in 18-55324. Date of service: 11/14/2018. [11088128] [18-55293, 18-55324]--[COURT UPDATE: Attached corrected brief. 11/19/2018 by SLM] (Andrassy, Kyra) [Entered: 11/14/2018 05:10 PM]"
668,10643,95736972,38,2018-11-14,"Submitted (ECF) further excerpts of record. Submitted by Appellant Heide Kurtz in 18-55293, Appellee Heide Kurtz in 18-55324. Date of service: 11/14/2018. [11088138] [18-55293, 18-55324]--[COURT UPDATE: Attached corrected excerpts of record. 11/19/2018 by SLM] (Andrassy, Kyra) [Entered: 11/14/2018 05:17 PM]"
669,10643,95736973,39,2018-11-16,"Filed (ECF) Appellant Heide Kurtz in 18-55293, Appellee Heide Kurtz in 18-55324 Motion to file oversized brief. Date of service: 11/16/2018. [11091573] [18-55293, 18-55324] (Andrassy, Kyra) [Entered: 11/16/2018 04:46 PM]"
670,10643,95736974,40,2018-11-18,"Filed (ECF) Appellee Jennifer Morgan in 18-55293, Appellant Jennifer Morgan in 18-55324 response opposing motion ([39] Motion (ECF Filing), [39] Motion (ECF Filing) motion to file oversized brief). Date of service: 11/18/2018. [11091776] [18-55293, 18-55324] (Hubbard, David) [Entered: 11/18/2018 09:06 PM]"
671,10643,95736975,41,2018-12-06,"Filed order (Appellate Commissioner): Appellant Heide Kurtzâ€™s opposed motion (Docket Entry No. [39]) for leave to file an oversized reply brief is denied. The Clerk shall strike the reply brief submitted at Docket Entry No. [37]. Within 14 days after the date of this order, appellee Kurtz may file a reply brief not to exceed 7,000 words. See 9th Cir. R. 28.1-1(d). (Pro Mo) [11112201] [18-55293, 18-55324] (AF) [Entered: 12/06/2018 11:38 AM]"
